,CHEMBL_ID,Molecular Weight,SMILES,TYPE,Observed,Prediction of training-set
93,CHEMBL212164,392.33,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1ccc(Cl)o1,unstable,6.9,6.7072062
94,CHEMBL4280997,385.51,COc1cc2c(N3CCN(C)CC3)nc(N(C)C)nc2cc1OC1CCCC1,unstable,24.869999999999997,24.457083
95,CHEMBL602709,558.72,CC(C)OC(=O)C1=CN(C(=O)c2cccc(OCCCN3CCN(C)CC3)c2)CC(C)(C)c2c1[nH]c1ccccc21,unstable,6.0,5.945974
96,CHEMBL403224,543.09,CC(C)C(=O)N1CCC(NC(=O)c2cc3cc(Cl)ccc3[nH]2)C(NC(=O)c2nc3c(s2)CN(C)CC3)C1,unstable,6.359999999999999,6.2704973
97,CHEMBL3754555,428.5,O=C(O)CCNc1nc(N2CCc3ccccc3CC2)cc(-n2cc3ccccc3n2)n1,stable,256.67999999999995,254.43146
98,CHEMBL259995,535.63,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3ccsc3)nn(CCC3CC3)c1=O)N2,moderate,31.002000000000002,25.861506
99,CHEMBL4071924,235.41,C1CCC(C(CC2CCCCN2)C2CC2)CC1,stable,124.02000000000001,92.04038
100,CHEMBL566473,562.65,CC(C)=CC[C@H]1CN(Cc2ccc(F)cc2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O,unstable,6.9,6.8420887
101,CHEMBL2431622,512.97,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(Cl)cc2)cc1F,moderate,34.998000000000005,33.299877
102,CHEMBL4088710,569.07,COc1ccc(-c2cn(Cc3nnc(-c4cc(S(N)(=O)=O)c(SCc5ccccc5)cc4Cl)o3)nn2)cc1,unstable,12.9,12.324666
103,CHEMBL3969480,361.53,CC1C[C@H]2[C@@H]3CC=C(c4cccnc4)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,unstable,1.0002,1.0406077
104,CHEMBL272745,460.54,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(O)ccc3N2)c1=O,unstable,5.5998,5.702371
105,CHEMBL1091714,615.74,C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCN(C)C)cc3)cc2)nc(N2C3CCC2COC3)n1,unstable,19.997999999999998,21.065321
106,CHEMBL1209476,337.42,CC(C)CC1n2cncc2CN(Cc2ccc(F)cc2)S1(=O)=O,unstable,4.9998000000000005,5.1423626
107,CHEMBL3621233,334.45,Cc1ccc(-n2c(C)nnc2C)cc1S(=O)(=O)NC1CCCC1,stable,172.98,161.43265
108,CHEMBL403170,531.62,CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OC(C)C(N)=O)ccc3N2)c1=O,unstable,13.002,12.858183
109,CHEMBL570360,433.53,COc1ccc(CCCN2C(=O)N(NS(C)(=O)=O)C[C@H]2c2ccc(OC)cc2)cc1,unstable,12.0,16.806866
110,CHEMBL3926933,376.54,CN1CC[C@@]2(C)C(=CC1=O)CC[C@H]1[C@@H]3CC=C(c4cccnc4)[C@@]3(C)CC[C@@H]12,unstable,10.001999999999999,1.281226
111,CHEMBL3422291,488.04,COc1ccc2nc3cc(Cl)ccc3c(N/C(=N/CCCN3CCCCC3)c3ccccc3)c2n1,unstable,9.0,8.949255
112,CHEMBL3216526,496.36,CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ccccc3n12,stable,136.79999999999998,142.8479
113,CHEMBL3355191,631.54,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3cc(Cl)cc(Cl)c3)CC2)cc1F,unstable,10.998,10.810698
114,CHEMBL2018926,376.48,COc1ccc2[nH]c(SCc3ccc(OCc4ccccc4)cc3)nc2c1,unstable,16.302,16.234268
115,CHEMBL270643,531.62,CNC(=O)COc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)C)c1=O)N2,unstable,19.997999999999998,19.817896
116,CHEMBL538867,504.78,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,stable,85.02,45.341965
117,CHEMBL3126760,319.41,COc1ccc2c(c1)CCCCN2c1nc(C)nc2ccccc12,unstable,24.852,23.910896
118,CHEMBL3957632,343.47,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)C1=CC=C2c1cccnc1,unstable,1.0002,1.0332632
119,CHEMBL3903927,408.59,COC(=O)N[C@H]1CC[C@@]2(C)C(CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,unstable,1.0002,1.0264295
120,CHEMBL2152406,366.47,CN1CCCC[C@H]1C(=O)N1CCC(n2cnc3cnc4[nH]ccc4c32)CC1,stable,210.0,194.45264
121,CHEMBL262327,531.62,CC(C)CCn1nc(-c2ccccc2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,moderate,37.998,37.268276
122,CHEMBL3580753,615.48,O=C(CCc1cc(Cl)ccc1-n1cnnn1)N[C@@H](Cc1ccccc1)c1nc(-c2ccc3[nH]c(=O)cc(O)c3c2)c(Cl)[nH]1,unstable,6.6,6.4501166
123,CHEMBL2431647,480.49,O=C(CCc1ccc(C(F)(F)F)cc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,unstable,3.0,3.191919
124,CHEMBL3357893,756.3,CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCOC(=O)C(C)(C)C,stable,247.02,278.70966
125,CHEMBL576925,528.7,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)N4CCCCC4)cc3)sc2n1,unstable,6.198,5.956355
126,CHEMBL2431627,452.44,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(C(F)(F)F)cc1,unstable,7.002,7.6188326
127,CHEMBL4077912,510.96,CC(C)c1ccc(COc2ccc(N(CCN)C(=O)c3ccc(F)cc3C(F)(F)F)cc2)cc1,moderate,52.002,45.82986
128,CHEMBL2386148,266.3,CC(C)(C(=O)O)c1ccc(-c2ccc(C#N)cn2)cc1,stable,274.02,283.9048
129,CHEMBL265190,537.66,CC(C)CCn1nc(C2CCCCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O,unstable,7.002,7.109
130,CHEMBL1091360,585.71,C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCNCC4)cc3)cc2)nc(N2C3CCC2COC3)n1,unstable,16.998,16.385641
131,CHEMBL1650444,383.28,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(Cl)ccc2Cl)c1=O,stable,165.0,154.88196
132,CHEMBL3758351,415.88,COc1cc(CO)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,stable,156.0,154.06699
133,CHEMBL1828766,382.34,CC(C)N/C(=N\c1nccn1CC(C)(C)C)Nc1ccc(Cl)c(Cl)c1,unstable,20.298,20.483967
134,CHEMBL3904451,363.55,C[C@]1(O)CC[C@@]2(C)C(CC[C@H]3C4=CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,unstable,1.0002,1.0499507
135,CHEMBL463821,290.37,c1ccc2c(c1)C1CCCCC1N2c1ncnc2[nH]ccc12,unstable,15.0,15.072243
136,CHEMBL257750,519.61,CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(C3=CCCC3)nn(CCC3CC3)c1=O)N2,moderate,31.002000000000002,32.743122
137,CHEMBL3827111,545.38,CC1(C)C(=O)N(c2ccc([N+](=O)[O-])cc2C(F)(F)F)C(=S)N1c1cc(C(F)(F)F)cc(C(F)(F)F)c1,stable,71.52,71.304794
138,CHEMBL4060057,503.91,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,stable,66.0,79.01722
139,CHEMBL3786469,338.47,Cc1cc(F)ccc1C1CCN(CC2Cc3ccccc3CN2)CC1,unstable,6.9,6.7150416
140,CHEMBL2431623,512.97,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cccc(Cl)c2)cc1F,unstable,21.0,20.358839
141,CHEMBL2035824,463.89,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3cccnc3)c(Cl)c2)n1,unstable,15.0,16.270975
142,CHEMBL1091344,629.77,CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(N5C6CCC5COC6)nc(N5[C@H](CO)CC[C@@H]5CO)n4)cc3)cc2)CC1,unstable,5.5002,5.1087894
143,CHEMBL3929371,353.47,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)NCC[C@@]43C)[C@@H]1CC=C2n1ncnn1,unstable,1.0002,1.0183462
144,CHEMBL3421827,360.93,CCN(CC)CCCCCN/C(C)=N\c1ccnc2cc(Cl)ccc12,moderate,55.998000000000005,52.7527
145,CHEMBL3421920,420.99,CC(C)/C(=N/c1ccnc2cc(Cl)ccc12)NC1CCN(Cc2ccccc2)CC1,unstable,25.002000000000002,25.68278
146,CHEMBL2376390,540.61,CN1CCc2cc(-c3ccc4oc5c(-c6ccccc6)nc(=O)n(CCN6CCC(F)(F)C6)c5c4c3)ccc2C1,unstable,19.002,18.667364
147,CHEMBL402906,581.7,COCN(c1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC(C)C)c1=O)N2)S(C)(=O)=O,unstable,10.998,10.944931
148,CHEMBL401951,523.64,CC(C)(C)Cc1nn(CCC2CC2)c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1O,unstable,10.001999999999999,10.258045
149,CHEMBL2322710,543.46,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc([C@](O)(C(N)=O)C(F)(F)F)cc1,unstable,27.0,22.690182
150,CHEMBL251797,531.62,CC(C)(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(OCC(N)=O)ccc3N2)c1=O,unstable,21.0,21.183226
151,CHEMBL2397493,325.41,Cc1ccccc1C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(N)=O,unstable,13.998000000000001,13.322179
152,CHEMBL2386140,229.3,CC(C)(C)c1ccc(-c2ccc(F)cn2)cc1,unstable,27.0,26.626808
153,CHEMBL2322492,357.41,O=S(=O)(Nc1cccc(CO)c1)c1ccc(-c2ccccc2F)cc1,unstable,9.0,8.806004
154,CHEMBL1684714,463.64,CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)C2CCCCC2)CC[C@@H](NC2CCOCC2F)C1,moderate,55.001999999999995,51.98716
